url,title,price_in_rp,location,district,city,bedrooms,bathrooms,land_size_m2,building_size_m2,certificate,electricity_power,property_condition,floor_count,description
https://www.rumah123.com/properti/bekasi/hos39156276/,Dijual CEPAT!! Rumah 2 lantai di Kota Harapan Indah Dekat Jakarta,1400000000.0,"Harapan Indah, Bekasi",Harapan Indah,Bekasi,3.0,2.0,115.0,90.0,SHM,0.0,4.0,2.0,*FOR SALE*
https://www.rumah123.com/properti/bogor/hos39297912/,Rumah Cicilan Ringan 10 Menit ke Stasiun Bojong Gede J27149,360000000.0,"Bojong Gede, Bogor",Bojong Gede,Bogor,2.0,1.0,60.0,36.0,SHM,1300.0,4.0,1.0,"Cilebut Residence  Cluster Adhenium
Sukaraja - Kabupaten Bogor

*Menerima Cash
*Bisa Dibantu KPR

Rumah siap huni lokasi strategis, dekat dengan fasilitas pendidikan, kesehatan, pusat perbelanjaan, dan akses transportasi.

Rumah siap huni lokasi strategis, dekat dengan fasilitas pendidikan, kesehatan, pusat perbelanjaan, dan akses transportasi.

SHM
LT 60
LB 36
1 Lantai
2 Kamar Tidur
1 Kamar Mandi
Listrik 1300 VA
Sumber Air Tanah
Hadap Utara

Fasilitas Sekitar Hunian:
28 Menit ke Sekolah Intercultural Bogor (ISB)
34 Menit ke School Of Universe
42 Menit ke Pratiwi School
49 Menit ke Sekolah Master Indonesia
49 Menit ke SMA Lazuardi Global Compassionate School
52 Menit ke school
56 Menit ke Kalyca Azzahra School
56 Menit ke Khayangan Montessori School
57 Menit ke Aulia Islamic School
59 Menit ke Lazuardi Global Compassionate School


26 Menit ke Cibinong City Mall 2
26 Menit ke Cibinong City Mall
27 Menit ke Pasar Ciluar
28 Menit ke Pasar Citayam
29 Menit ke Bogor Junction
33 Menit ke Botani Square
34 Menit ke Mall BTM Bogor


15 Menit ke Puskesmas Karadenan
16 Menit ke Puskesmas Bojong Gede
18 Menit ke RS. Harapan Sehati
30 Menit ke Rumah Sakit Salak
32 Menit ke Rumah Sakit Medika Dramaga
37 Menit ke RS UMMI
40 Menit ke Rumah Sakit Umum Annisa
49 Menit ke RS Sentra Medika Cisalak - Depok



8 Menit ke Stasiun Cilebut
10 Menit ke Stasiun Bojong Gede
33 Menit ke Gerbang Tol Sentul 2
35 Menit ke Gerbang Tol Bogor 2
36 Menit ke Gerbang Tol Ciawi 2
37 Menit ke Gerbang Tol Gunung Putri
37 Menit ke Gerbang Tol Sentul Selatan 1
42 Menit ke Gerbang Tol Ciawi



hubungi sekarang juga untuk konsultasi dan survey rumahnya (Silahkan tulis no.telp pada pesan untuk kami hubungi lebih lanjut)"
https://www.rumah123.com/properti/bekasi/hos39321071/,Rumah LT 78 Minimalis 10 Menit ke RS Primaya Bekasi Utara Bisa KPR J26313,700000000.0,"Bekasi Utara, Bekasi",Bekasi Utara,Bekasi,2.0,1.0,78.0,45.0,SHM,1300.0,4.0,2.0,"Perumahan Permata Hijau Permai
Bekasi Utara - Kota Bekasi

Rumah siap huni lokasi strategis, dekat dengan fasilitas pendidikan, kesehatan, pusat perbelanjaan, dan akses transportasi.

SHM
LT 78
LB 50
2 Lantai
3 Kamar Tidur
1 Kamar Mandi
Listrik 1300 VA
Sumber Air PDAM

Fasilitas Sekitar Hunian:
2 menit ke SMP Mutiara 17 Agustus 2
6 menit ke SMP Negri 38 Kota Bekasi
6 menit ke SDN Perwira IV
7 menit ke SDN kaliabang tengah 3
8 menit ke SMA NEGERI 14 BEKASI UTARA
9 menit ke SD Negeri Bahagia 02
10 menit ke SMAN 20 KOTA BEKASI

9 menit ke Pasar Ampera Bulak Perwira Bekasi
10 menit ke Pasar seroja

6 menit ke Puskesmas Perwira
7 menit ke Puskesmas Pejuang
9 menit ke UPTD Puskesmas Harapan Baru
10 menit ke Primaya Hospital Bekasi Utara
10 menit ke RSU Seto Hasbadi Kota Bekasi
10 menit ke Uptd Puskesmas Seroja
15 menit ke Rumah Sakit Ibu dan Anak Viola

15 menit ke Stasiun Bekasi
15 menit ke Gerbang Tol Marga Jaya 2
20 menit ke Gerbang Tol Bekasi Barat 1
20 menit ke Gerbang Tol Bekasi Barat 2
20 menit ke Gerbang Tol Cakung 1
20 menit ke Stasiun Kranji
20 menit ke Stasiun Bekasi Barat
20 menit ke Stasiun Cakung

hubungi sekarang juga untuk konsultasi dan survey rumahnya (Silahkan tulis no.telp pada pesan untuk kami hubungi lebih lanjut)"
https://www.rumah123.com/properti/bogor/hos39291672/,Rumah 1 Lt Minimalis 15 menit ke Terminal Cileungsi Hadap Utara J17768,720000000.0,"Cileungsi, Bogor",Cileungsi,Bogor,2.0,1.0,114.0,50.0,SHM,1300.0,4.0,1.0,"Citra Indah City Bukit Magnolia
Jonggol - Kabupaten Bogor

Rumah siap huni lokasi strategis, dekat dengan fasilitas pendidikan, kesehatan, pusat perbelanjaan, dan akses transportasi.

SHM
LT 114
LB 50
1 Lantai
2 Kamar Tidur
1 Kamar Mandi
Listrik 1300 VA
Sumber Air PDAM
Hadap Utara

Fasilitas Sekitar Hunian:
10 menit ke SMP DAN SMA DARUSSALAM JONGGOL
10 menit ke SMP PGRI 285 Kota Jonggol
10 menit ke SMA PGRI 27 Kota Jonggol
15 menit ke SD Negeri Singajaya 01
15 menit ke SD Tahfidz Madinatul Qur'an
15 menit ke SMA Negeri 1 Jonggol
20 menit ke SD Muhammadiyah Jonggol

20 menit ke Pasar Jonggol
35 menit ke Metropolitan Mall Cibubur
35 menit ke MALL CILEUNGSI TRADE CENTER

6 menit ke PUSKESMAS JONGGOL
15 menit ke Rumah Sakit Permata Jonggol
20 menit ke Rumah Sakit Tingkat IV Komplek AL Sukamanah
25 menit ke Puskesmas Sukanegara

15 menit ke Terminal Cileungsi
40 menit ke Gerbang Tol Gunung Putri
40 menit ke Gerbang Tol Jatikarya 2
45 menit ke Gerbang Tol Jatikarya 1
45 menit ke Stasiun Nambo
45 menit ke Stasiun Cibinong
45 menit ke Stasiun Tambun

hubungi sekarang juga untuk konsultasi dan survey rumahnya (Silahkan tulis no.telp pada pesan untuk kami hubungi lebih lanjut)"
https://www.rumah123.com/properti/bogor/hos39312445/,Rumah Bebas Banjir SHM 15 Mnt ke Metropolitan Mall Cileungsi Sudah Renovasi J23600,550000000.0,"Kota Wisata, Bogor",Kota Wisata,Bogor,3.0,1.0,84.0,55.0,SHM,0.0,4.0,1.0,"Perumahan Harvest City Cluster Orchid
Setu - Kabupaten Bekasi

*Menerima Cash
*Bisa Dibantu KPR

Rumah siap huni lokasi strategis, dekat dengan fasilitas pendidikan, kesehatan, pusat perbelanjaan, dan akses transportasi.

SHM
LT 84
LB 55
1 Lantai
3 Kamar Tidur
1 Kamar Mandi
Sumber Air Tanah
Hadap Selatan

Fasilitas Sekitar Hunian:
4 menit ke SDIT Ibnu Sina Harvest City
5 menit ke SDN Cikarageman 01
5 menit ke SDN Cikarageman 03
5 menit ke SMPN Satu Atap Setu
10 menit ke SMP Taruna Harapan Bangsa Cigelam
20 menit ke SMAN 2 Cileungsi

10 menit ke Pasar Serang Taman Rahayu
20 menit ke Metropolitan Mall Cibubur
35 menit ke Trans Studio Mall Cibubur
40 menit ke Metropolitan Mall Bekasi

10 menit ke Puskesmas Setu II
35 menit ke Puskesmas Karang Kitri
35 menit ke Puskesmas Setu

20 menit ke Terminal Cileungsi
30 menit ke Gerbang Tol Jatikarya 2
35 menit ke Stasiun Harjamukti
40 menit ke Gerbang Tol Cibitung 7
40 menit ke Gerbang Tol Cibitung 8
40 menit ke Gerbang Tol Jatikarya 1
40 menit ke Stasiun Jati Mulya
40 menit ke Stasiun Cibitung

hubungi sekarang juga untuk konsultasi dan survey rumahnya (Silahkan tulis no.telp pada pesan untuk kami hubungi lebih lanjut)"
https://www.rumah123.com/properti/depok/hos39312557/,Rumah Luas Baru Renov 15 Menit ke Mall Pesona Square Dibantu KPR J23664,1160000000.0,"Margonda, Depok",Margonda,Depok,3.0,3.0,148.0,50.0,SHM,1300.0,4.0,1.0,"Griya Depok Asri
Sukmajaya - Kota Depok

*Menerima Cash
*Bisa Dibantu KPR

Rumah siap huni lokasi strategis, dekat dengan fasilitas pendidikan, kesehatan, pusat perbelanjaan, dan akses transportasi.

SHM
LT 148
LB 45
1 Lantai
3 Kamar Tidur
2 Kamar Mandi
Listrik 1300 VA
Sumber Air PDAM
Hadap Barat

Fasilitas Sekitar Hunian:
6 Menit ke SD Islam Bina Insani
8 Menit ke SMP Negeri 4 Depok
8 Menit ke SD Negeri Mekar Jaya 1
9 Menit ke SD Islam Asih Auladi
9 Menit ke SMA PGRI 2 DEPOK
10 Menit ke SD Negeri Mekar Jaya 29
10 Menit ke State Elementary School 28 Mekar Jaya
10 Menit ke SMP Ganesa Satria
10 Menit ke SMA Negeri 2 Depok

10 Menit ke Pasar Agung
15 Menit ke Mall Pesona Square
15 Menit ke CIPLAZ Depok (Ramayana)
15 Menit ke Depok ITC
20 Menit ke D'Mall Depok

10 Menit ke UPTD Puskesmas Abadi Jaya
10 Menit ke UPTD Puskesmas Sukmajaya

15 Menit ke Terminal Gedoran Depok Margonda
15 Menit ke Stasiun Depok Baru
15 Menit ke Stasiun Depok
15 Menit ke Stasiun Pondok Cina
15 Menit ke Gerbang Tol Margonda 3
15 Menit ke Gerbang Tol Margonda 1
20 Menit ke Gerbang Tol Margonda 2
20 Menit ke Gerbang Tol Cisalak 4
20 Menit ke Gerbang Tol Cisalak 3
20 Menit ke Stasiun Universitas Indonesia
25 Menit ke Stasiun Harjamukti


hubungi sekarang juga untuk konsultasi dan survey rumahnya (Silahkan tulis no.telp pada pesan untuk kami hubungi lebih lanjut)"
https://www.rumah123.com/properti/bekasi/hos39352417/,Rumah Lt 72 Minimalis di Bekasi 15 menit ke Stasiun Cibitung Dibantu KPR J-31448,610000000.0,"Bekasi, Bekasi",Bekasi,Bekasi,2.0,1.0,72.0,36.0,SHM,1300.0,4.0,1.0,"Metland Cibitung Cluster Arizona
Cikarang Barat - Kabupaten Bekasi

Rumah siap huni lokasi strategis, dekat dengan fasilitas pendidikan, kesehatan, pusat perbelanjaan, dan akses transportasi.

SHM
LT 72
LB 36
1 Lantai
2 Kamar Tidur
1 Kamar Mandi
Listrik 1300 VA
Sumber Air PDAM
Hadap Barat

Fasilitas Sekitar Hunian:
3 menit ke SMP Negeri 8 Cibitung

5 menit ke SD Negeri Wanajaya 04

5 menit ke SMAN 2 Cikarang Barat

7 menit ke SMA Negeri 1 Cibitung

7 menit ke SD NEGERI TELAGA ASIH 03

7 menit ke SD Negeri Wanajaya 05

8 menit ke SMP Negeri 4 Cibitung

10 menit ke SD Islam Mutiara Sunnah

15 menit ke SD Negeri Telaga Murni 04

15 menit ke SMP Negeri 2 Cikarang Barat

25 menit ke SMA Negeri 1 Cikarang Barat

7 menit ke grand emerald cibitung

10 menit ke Pasar Kirana Cibitung

7 menit ke Rumah Sakit Hermina Metland Cibitung

10 menit ke Puskesmas Wanajaya

15 menit ke Puskesmas Telaga Murni

15 menit ke Puskesmas Pembantu

15 menit ke Puskesmas Wanasari

25 menit ke Puskesmas Kertamukti

15 menit ke Stasiun Cibitung

20 menit ke Gerbang Tol Cibitung 2

20 menit ke Stasiun Cikarang

20 menit ke Gerbang Tol Cibitung 4

20 menit ke Terminal Cikarang

25 menit ke Stasiun Tambun

25 menit ke Gerbang Tol Tambun

30 menit ke Gerbang Tol Cibitung 1

30 menit ke Gerbang Tol Cibitung 3

hubungi sekarang juga untuk konsultasi dan survey rumahnya (Silahkan tulis no.telp pada pesan untuk kami hubungi lebih lanjut)"
https://www.rumah123.com/properti/depok/hos39297747/,Rumah 15 Menit ke RS Citra Medika Depok SHM Siap KPR J31396,420000000.0,"Pancoran Mas, Depok",Pancoran Mas,Depok,2.0,1.0,42.0,30.0,SHM,0.0,4.0,1.0,"Perumahan Pajasoga
Cipayung - Kota Depok

*Menerima Cash
*Bisa Dibantu KPR

Rumah siap huni lokasi strategis, dekat dengan fasilitas pendidikan, kesehatan, pusat perbelanjaan, dan akses transportasi.

Rumah siap huni lokasi strategis, dekat dengan fasilitas pendidikan, kesehatan, pusat perbelanjaan, dan akses transportasi.

SHM
LT 42
LB 30
1 Lantai
2 Kamar Tidur
1 Kamar Mandi

Fasilitas Sekitar Hunian:
7 Menit ke SEKOLAH DASAR TERPADU AL-FARABI
9 Menit ke Sekolah Dasar Islam Terpadu Restu Ibu
9 Menit ke SMP Dharma Pertiwi
10 Menit ke SD JUNIKA DEPOK
10 Menit ke SD Islam Al-Muhtadin
10 Menit ke SMP Islam Cipta Insani Cipayung
10 Menit ke SMA Negeri 12 Depok
15 Menit ke SMP/SMA Islam Terpadu Tunas Bangsa

15 Menit ke Pasar Citayam
20 Menit ke Pasar Pucung
20 Menit ke DTC (Depok Town Center)
20 Menit ke Depok ITC
20 Menit ke D'Mall Depok
25 Menit ke Mall Pesona Square
35 Menit ke Cibinong City Mall

8 Menit ke UPTD PUSKESMAS RATU JAYA
10 Menit ke UPTD PUSKESMAS CIPAYUNG DEPOK
10 Menit ke Puskesmas Batako
15 Menit ke RS Citra Medika Depok
20 Menit ke Rumah Sakit Mitra Keluarga Depok

10 Menit ke Stasiun Depok
15 Menit ke Terminal Dan Stasiun Citayam
15 Menit ke Terminal Gedoran Depok Margonda
20 Menit ke Terminal Kampung Sawah
20 Menit ke Gerbang Tol Margonda 3
25 Menit ke Gerbang Tol Kukusan 3
25 Menit ke GERBANG TOL LIMO UTAMA
25 Menit ke Terminal Sawangan
30 Menit ke Gerbang Tol Kukusan 4
35 Menit ke Gerbang Toll Limo 1


hubungi sekarang juga untuk konsultasi dan survey rumahnya (Silahkan tulis no.telp pada pesan untuk kami hubungi lebih lanjut)"
https://www.rumah123.com/properti/bekasi/hos38948087/,Rumah Minimalis 15 Menit ke Gerbang Tol Marunda Utama LT 90 Siap Huni J18269,670000000.0,"Bekasi Utara, Bekasi",Bekasi Utara,Bekasi,2.0,1.0,90.0,60.0,SHM,2200.0,4.0,1.0,"Segara City Cluster Atlantis
TARUMAJAYA - KABUPATEN BEKASI

Rumah siap huni lokasi strategis, dekat dengan fasilitas pendidikan, kesehatan, pusat perbelanjaan, dan akses transportasi.

SHM
LT 90
LB 60
1 Lantai
2 Kamar Tidur
1 Kamar Mandi
Listrik 2200 VA
Sumber Air PDAM
Hadap Utara

Fasilitas Sekitar Hunian:
10 menit ke SMP Attaqwa 05 Lagoa
10 menit ke SD Negeri Pantai Makmur 03
10 menit ke SMP Islam Yapkin Annur
10 menit ke SMA ISLAM ANNUR BABELAN
15 menit ke SMP ATTAQWA 13
15 menit ke SMP Negeri 2 Tarumajaya
15 menit ke SMA Negeri 1 Tarumajaya
15 menit ke YPI Al - Maimun SD Plus Almaimun
30 menit ke Sekolah Santo Yusuf (TK - SD)
30 menit ke SMA Islam PB Soedirman 2 Bekasi

8 menit ke Pasar Bojong Tarumajaya
10 menit ke Pasar Angke Jaya
20 menit ke Pasar Pagi Mutiara

6 menit ke Puskesmas Tarumajaya
8 menit ke Rumah Sakit Tarumajaya
10 menit ke Puskesmas Pembantu Samudrajaya
15 menit ke UPTD Puskesmas Setia Mulya
15 menit ke Puskesmas Babelan II

15 menit ke Gerbang Tol Marunda Utama
20 menit ke Gerbang Tol Semper 2
30 menit ke Gerbang Tol SEMPER 1
30 menit ke Gerbang Tol Cakung 2
35 menit ke Stasiun Kranji
35 menit ke Stasiun Cakung
35 menit ke Terminal Pulogebang

hubungi sekarang juga untuk konsultasi dan survey rumahnya (Silahkan tulis no.telp pada pesan untuk kami hubungi lebih lanjut)"
https://www.rumah123.com/properti/bogor/hos39341940/,Rumah Murah Siap KPR dekat 6 Menit ke RS FMC Bogor J27816,470000000.0,"Cibinong, Bogor",Cibinong,Bogor,3.0,1.0,78.0,78.0,SHM,1300.0,4.0,1.0,"Perumahan Green Residence
Bojong Gede - Kabupaten Bogor

*Menerima Cash
*Bisa Dibantu KPR

Rumah siap huni lokasi strategis, dekat dengan fasilitas pendidikan, kesehatan, pusat perbelanjaan, dan akses transportasi.

Rumah siap huni lokasi strategis, dekat dengan fasilitas pendidikan, kesehatan, pusat perbelanjaan, dan akses transportasi.

SHM
LT 78
LB 78
1 Lantai
3 Kamar Tidur
1 Kamar Mandi
Listrik 1300 VA
Sumber Air Tanah

Fasilitas Sekitar Hunian:
3 Menit ke SMPN 15 Bogor
4 Menit ke SDN Cibuluh 01
5 Menit ke SMAN 08 Kota Bogor
7 Menit ke SDN Ciluar 02
7 Menit ke SDN Ciluar 03

3 Menit ke Pasar Bima7
7 Menit ke Pasar Ciluar
10 Menit ke Pasar Tanah Baru
10 Menit ke Mall Plaza Jambu Dua
20 Menit ke Lippo Plaza Kebun Raya

6 Menit ke RS FMC
7 Menit ke Puskesmas Ciparigi
8 Menit ke Puskesmas Pembantu Ciluar
10 Menit ke RS Azra Bogor
15 Menit ke RS Islam Bogor

7 Menit ke Terminal Ciparigi
10 Menit ke Gerbang Tol Sentul Barat
10 Menit ke Gerbang Tol Sentul 2
15 Menit ke Gerbang Tol Sentul Selatan 2
20 Menit ke Stasiun Cilebut

hubungi sekarang juga untuk konsultasi dan survey rumahnya (Silahkan tulis no.telp pada pesan untuk kami hubungi lebih lanjut)"
https://www.rumah123.com/properti/depok/hos39342006/,Rumah Minimalis 15 Menit ke Stasiun Pondok Cina LB 158 Siap Huni J28779,1790000000.0,"Beji, Depok",Beji,Depok,5.0,4.0,86.0,158.0,SHM,4400.0,4.0,2.0,"The Mampang Icon
Pancoran Mas - Kota Depok

SHM
LT 86
LB 158
2 Lantai
5 Kamar Tidur
4 Kamar Mandi
Listrik 4400 VA
Sumber Air Tanah
Hadap Barat

Fasilitas Sekitar Hunian:
2 Menit ke SDN 1 Mampang Depok
3 Menit ke SDN Mampang 3
4 Menit ke SD Negeri Mampang 2
5 Menit ke Sekolah Dasar Negeri Rangkapanjaya
5 Menit ke SMP Islam Ghama Al Fatih Depok
7 Menit ke SMA Cakra Buana Depok
8 Menit ke SMP PRISMA DEPOK
8 Menit ke Sekolah Dasar Muhammadiyah 10 Depok

5 Menit ke DTC (Depok Town Center)
10 Menit ke Pasar Depok Jaya
15 Menit ke Depok ITC
20 Menit ke D'Mall Depok
20 Menit ke Mall Pesona Square
25 Menit ke The Park Sawangan

6 Menit ke Rumah Sakit Syar'i
8 Menit ke RSU.Bhakti Yudha
8 Menit ke Puskesmas Mampang
10 Menit ke RS Anak Negeri
10 Menit ke RSIA ASYIFA DEPOK
10 Menit ke UPTD Puskesmas Depok Jaya
15 Menit ke Puskesmas Pancoran Mas

15 Menit ke Terminal Sawangan
15 Menit ke Terminal Gedoran Depok Margonda
15 Menit ke Gerbang Tol Kukusan 1
20 Menit ke Stasiun Depok
20 Menit ke Stasiun Pondok Cina


hubungi sekarang juga untuk konsultasi dan survey rumahnya (Silahkan tulis no.telp pada pesan untuk kami hubungi lebih lanjut)"
https://www.rumah123.com/properti/depok/hos39329155/,Rumah Minimalis 2 Lt 15 Menit ke Terminal Margonda Dibantu KPR J28269,1220000000.0,"Margonda, Depok",Margonda,Depok,4.0,2.0,135.0,210.0,SHM,1300.0,4.0,2.0,"Perumahan Taman Duta
Sukmajaya - Kota Depok

Rumah siap huni lokasi strategis, dekat dengan fasilitas pendidikan, kesehatan, pusat perbelanjaan, dan akses transportasi.

SHM
LT 135
LB 210
2 Lantai
4 Kamar Tidur
2 Kamar Mandi
Listrik 1300 VA
Sumber Air PDAM
Hadap Timur

Fasilitas Sekitar Hunian:
2 menit ke SMP Mulya Bhakti Depok
5 menit ke SMP Negeri 7 Depok
6 menit ke SD Negeri Bakti Jaya 1
7 menit ke SD Negeri Mekar Jaya 31
8 menit ke SD Negeri 1 Cisalak
10 menit ke SMP Muhammadiyah Cisalak
10 menit ke SMA Negeri 13 Depok
10 menit ke SMA Budi Utomo Depok
15 menit ke SMA Negeri 2 Depok

5 menit ke Grand Mall Cimanggis
7 menit ke Pasar Cisalak
8 menit ke Cimanggis Square
9 menit ke Mall Pesona Square

4 menit ke RSIA Setya Bhakti
5 menit ke UPTD Puskesmas Baktijaya
6 menit ke RS Griya Medika Depok
7 menit ke RS Citra Arafiq
7 menit ke UPTD Puskesmas Tugu
8 menit ke IGD RSTI Pal Cimanggis
8 menit ke Rumah Sakit Tugu Ibu
9 menit ke UPTD Puskesmas Mekarsari
9 menit ke Puskesmas Cisalak Pasar

9 menit ke Gerbang Tol Cisalak 4
9 menit ke Gerbang Tol Cisalak 1
10 menit ke Gerbang Tol Cimanggis 2
15 menit ke Gerbang Tol Cibubur 2
15 menit ke Stasiun Pondok Cina
15 menit ke Stasiun Universitas Indonesia
15 menit ke Stasiun Harjamukti
15 menit ke Terminal Depok Margonda
15 menit ke Terminal Jatijajar
20 menit ke Stasiun Depok Baru

hubungi sekarang juga untuk konsultasi dan survey rumahnya (Silahkan tulis no.telp pada pesan untuk kami hubungi lebih lanjut)"
https://www.rumah123.com/properti/depok/hos39329171/,Rumah Terawat 1 Lt 15 Menit ke RSU Bunda Margonda Bebas Banjir J28300,640000000.0,"Margonda, Depok",Margonda,Depok,2.0,1.0,72.0,45.0,SHM,0.0,4.0,1.0,"Pesona Duta Town House
Sukmajaya - Kota Depok

Rumah siap huni lokasi strategis, dekat dengan fasilitas pendidikan, kesehatan, pusat perbelanjaan, dan akses transportasi.

SHM
LT 72
LB 45
1 Lantai
2 Kamar Tidur
1 Kamar Mandi

Fasilitas Sekitar Hunian:
4 Menit ke SD Semut-Semut The Natural School
4 Menit ke Sekolah Dasar Negeri Tugu 10
4 Menit ke SMP The Indonesia Natural School
4 Menit ke SMPIT Pondok Duta
6 Menit ke SMP Mulya Bhakti Depok
6 Menit ke TK-SD-Daycare Khonsa Islamic Entrepreneur
7 Menit ke SD Negeri Bakti Jaya 1
15 Menit ke SMA 2 depok
15 Menit ke SMA Budi Utomo Depok

8 Menit ke Mall Pesona Square
10 Menit ke Pasar Kaget Juanda Depok

5 Menit ke RS Citra Arafiq Kelapa Dua
6 Menit ke UPTD Puskesmas Baktijaya
8 Menit ke RSIA Setya Bhakti
9 Menit ke RSIA Tumbuh Kembang
10 Menit ke UPTD Puskesmas Sukmajaya
15 Menit ke RSU Bunda Margonda
15 Menit ke UPTD Puskesmas Abadi Jaya
20 Menit ke Rumah Sakit Universitas Indonesia (RSUI)

10 Menit ke Gerbang Tol Margonda 3
10 Menit ke Gerbang Tol Cisalak 3
10 Menit ke Gerbang Tol Cisalak 1
10 Menit ke Stasiun Pondok Cina
15 Menit ke Stasiun Universitas Indonesia
15 Menit ke Terminal Gedoran Depok Margonda
20 Menit ke Terminal Bus Jatijajar
25 Menit ke Gerbang Tol Cisalak 2


hubungi sekarang juga untuk konsultasi dan survey rumahnya (Silahkan tulis no.telp pada pesan untuk kami hubungi lebih lanjut)"
https://www.rumah123.com/properti/depok/hos39315500/,Rumah LT 120 Strategis Dekat Cinere Bellevue Mall 2 Lt Hadap Utara J-24873,1220000000.0,"Cinere, Depok",Cinere,Depok,4.0,2.0,120.0,200.0,SHM,2200.0,4.0,2.0,"Jalan H. Musa
Limo - Kota Depok

Rumah siap huni lokasi strategis, dekat dengan fasilitas pendidikan, kesehatan, pusat perbelanjaan, dan akses transportasi.

SHM
LT 120
LB 200
2 Lantai
4 Kamar Tidur
1 Kamar Pembantu
2 Kamar Mandi
Listrik 2200 VA
Sumber Air Tanah
Hadap Utara

Fasilitas Sekitar Hunian:
5 Menit ke SDN Meruyung
5 Menit ke SD Muhammadiyah Meruyung
6 Menit ke SMP Negeri 20 Depok
6 Menit ke SMA Negeri 6 Depok
7 Menit ke SMP Muhammadiyah 4 Depok
8 Menit ke SMA YADIKA 12 DEPOK
9 Menit ke SD Islam Al-Ihya

2 Menit ke Pasar Galur tiga putra
15 Menit ke DTC (Depok Town Center)
25 Menit ke The Park Sawangan
25 Menit ke Cinere Bellevue Mall
30 Menit ke D'Mall Depok
30 Menit ke MargoCity

9 Menit ke RSIA ASYIFA DEPOK
10 Menit ke UPTD Puskesmas Limo
15 Menit ke Puskesmas Mampang
15 Menit ke Puskesmas Cinangka
20 Menit ke PUSKESMAS TANAH BARU

8 Menit ke Terminal Pesanggrahan
10 Menit ke Terminal Sawangan
10 Menit ke Gerbang Toll Limo 1
15 Menit ke Gerbang Tol Kukusan 3
15 Menit ke Gerbang Tol Kukusan 4
15 Menit ke Gerbang Tol Brigif
20 Menit ke Stasiun Pondok Cina
25 Menit ke Stasiun Depok Baru
25 Menit ke Stasiun Universitas Indonesia


hubungi sekarang juga untuk konsultasi dan survey rumahnya (Silahkan tulis no.telp pada pesan untuk kami hubungi lebih lanjut)"
https://www.rumah123.com/properti/jakarta-pusat/hos19117330/,Rumah Murah Elegant Tapi Tidak Murahan 2 Lantai Di Cempaka Putih Timur,435000000.0,"Cempaka Putih, Jakarta Pusat",Cempaka Putih,Jakarta Pusat,2.0,2.0,20.0,38.0,SHM,2200.0,4.0,2.0,"Dijual Rumah baru Murah Cantik dan Elegant Akses motor lokasi strategis bebas Banjir Aman
Perumahan Modern Minimalis dengan konsep rumah Cluster dengan bangun kokoh kuat dan Tahan lama 

Spesifikasi bangunan : 
Struktur bangunan pondasi plat beton bertulang untuk kekuatan 3 Lantai
Lantai Granite 60 ×60
genteng metal pasir 
Plafon hollow gypsum 
Rangka atap baja ringan
Pintu kayu Enginer Door 
Jendela Kaca 
Dapur plus Zink 
Air PDAM Plus mesin pendorong 
Listrik 2200 Watt

Selling point:
5 menit ke Universitas Yarsi 
5 Menit ke Kampus Muhammadiyah 
5 menit ke Toll Cempaka Putih 
5 menit ke Rumah Islam
5 menit ke Jl. Ledjen Soeprapto 
10 menit ke Stasiun Senen 
10 Menit Monas
30 menit ke Bandara Soekarno Hatta 
10 menit ke Stasiun Gambir 
Dekat Rumah Ibadah 
Dekat perkantoran
Dekat Sekolah 
Dan lain lain

segera hubungi marketing Property ibu Shamira 

Booking unit nya sebelum Kehabisan 

Pembelian di bulan ini dapat bonus Spesial. AC 1 unit"
