url,title,rent_price_per_year,district,city,bedrooms,bathrooms,land_size_m2,building_size_m2,certificate,electricity_power,property_condition,floor_count,description
https://www.rumah123.com/properti/jakarta-utara/hor39200450/,Sewa Rumah Muara Karang 6x20,95000000.0,Muara Karang,Jakarta Utara,3.0,3.0,120.0,200.0,Lainnya,0.0,Bagus,2.0,Sewa rumah muara karang 6x20 3 kt dan hadap utara dan ada garasi
https://www.rumah123.com/properti/jakarta-utara/hor19265906/,Disewakan Rumah Di Bukit Gading Mediterania Kelapa Gading,150000000.0,Kelapa Gading,Jakarta Utara,4.0,3.0,138.0,150.0,Lainnya,0.0,Bagus,2.0,"*FOR RENT*
Bukit Gading Mediterania
Kelapa Gading, 2 lantai
LT 6x23m
LB 150m
Kt 4+1
Km 3+1
Hadap Timur
Semi furnish:
4 ac
Meja makan
Sofa

Sewa 150jt/th nego

Irenagps

info jam survei H-1"
https://www.rumah123.com/properti/bekasi/hor18626720/,"Disewakan Rumah Grand Wisata Siap Huni 2 Lantai, 4+1 Kamar Tidur Luas 162m2, Fasilitas Kolam Renang, Lapangan Olahraga, Masjid Dalam Cluster, Akses Langsung Tol Tambun Grand Wisata Bekasi",75000000.0,Grand Wisata,Bekasi,4.0,3.0,162.0,125.0,SHM,3500.0,Bagus,2.0,"Akses :
-1,2 KM dari Living World Grand Wisata 
- 1,6 KM dari BCA KCP Grand Wisata
- 2 KM dari Go Wet Waterpark 
- 2,2 KM dari IPEKA dan Al-Azhar
- 3,2 KM dari Famers Market
- 3,9 KM dari Pasar Modern Grand Wisata
- 3,9 KM dari RS. Hermina
- Akses Langsung Tol Tambun Grand Wisata
Hubungi Nunung (Bu Inanda) : 0815-8646-9xxx"
https://www.rumah123.com/properti/bekasi/hor39233758/,Di Sewakan Perumahan Griya Bintara Indah Rasa Show Unit,45000000.0,Bintara,Bekasi,3.0,3.0,136.0,200.0,SHM,3500.0,Bagus,2.0,"Di sewa kan Perumahan Griya Bintara Indah

Luas tanah : 136m2
Ukuran tanah LxP (x) 8x17m
Luas bangunan : 200m2
Kamar tidur : 4 (3+1)
Kamar mandi : 3
Sertifikat : SHM

Listrik : 3500va
Carport : Ada 2 mobil
Garasi : Tidak Ada
Sumber Air : PDAM
Bangunan hadap : Selatan
Bangunan tahun : 2018
Furnished : Tidak Ada/Kosong
Akses tol terdekat : Bintara/Pondok Kopi

Harga sewa 45 jt/th ( nego )
Deposit 3 jt


Tr"
https://www.rumah123.com/properti/bogor/hor39370052/,Disewakan Rumah Di Cluster Pasadena Sentul.city,85000000.0,Sentul City,Bogor,5.0,4.0,178.0,160.0,Lainnya,0.0,Sudah Renovasi,2.0,"Disewakan rumah di cluster pasadena sentul city
lt 178
lb 160
kt 5
km 4+1
hrg 85 jt 
unfurnished"
https://www.rumah123.com/properti/bekasi/hor38862448/,Disewakan Rumah Semi Furnish Di Green Ara Harapan Indah Bekasi,42000000.0,Harapan Indah,Bekasi,2.0,2.0,126.0,60.0,Lainnya,2200.0,Bagus,2.0,"#Yy
Disewakan rumah semi furnish di green ara harapan indah bekasi

Luas tanah 126
Luas bangunan 60
Kamar tidur 2
Kamar mandi 2
Listrik 2200
Pam
Selatan 

Lantai 1
sofabed
kulkas 2 pintu
kompor
AC 1 PK
galon aqua 2 buah
dispenser
tabung gas 12kg
tirisan cuci piring
kitchen set sangat sederhana
Lantai 2
AC 1/2 PK
springbed 160
kasur 120

Harga 42jt per th nego 
Hubungi Riarizkia 
#Yy
RiaRizkia
081992677xxx"
https://www.rumah123.com/properti/jakarta-selatan/hor17094239/,Rumah 5 Kamar Tidur Bisa Untuk Silent Kantor di Kebayoran Baru,325000000.0,Kebayoran Baru,Jakarta Selatan,5.0,3.0,275.0,400.0,SHM,0.0,Bagus,2.0,"Rumah 5 Kamar Tidur bisa untuk silent kantor di Kebayoran Baru
LT 275
LB 400
2 Lantai
Garasi 2 mbl
Car port 2 mbl

Bawah:
-  R Tamu + R Keluarga
- R Makan
- 1 Km Tidur Utama + km mandi dalam
- 5 Km Tidur
- Km mandi
- dapur bersih
- dapur kotor 
- km pembantu
- taman + teras belakang + kolam ikan

Atas:
- Ruang Keluarga
- 3  km tidur
-  km mandi
- km pembantu
- km mandi pembantu
- ruang jemur baju
Harga Sewa IDR 325 juta per tahun
Nego
Pembayaran 2 tahun dimuka

Note: Foto menyusul, unit masih tersewa sampai dengan 31 Mei 2024
AVAIABLE tanggal 1 Juni 2024

Untuk details, mohon hubungi Tantea 081212966xxx"
https://www.rumah123.com/properti/jakarta-selatan/hor39170881/,Di Sewa Rumah Area Pondok.indah Dekat Sekolah Lingkungan Asri.keamanan 24jam.roww Jalan Lebar Rumah,600000000.0,Pondok Indah,Jakarta Selatan,4.0,3.0,376.0,400.0,SHM,0.0,Bagus,2.0,"FOR RENT
PONDOK INDAH
JAKARTA SELATAN

Spesifikasi Unit
• Luas Tanah : 376 m2
• Luas Bangunan : 400 m2
• Bangunan 2 Lantai
• Kamar Tidur 4
• Kamar Mandi 4
• Dapur Bersih 
• Dapur Kotor
• Swiming Pool
• Garasi : 2 Mobil
• Carport : 2 Mobil
• Listrik : 16.000 watt

Selling Point 
• System Keamanan Onegate
• Dekat Mall Pondok Indah
• Dekat Rumah Sakit Pondok Indah
• Hunian Asri dan Rimbun Pepohonan
• Row Jalan Lebar

Harga : Rp 600jt / Tahun[NEGO]

More info basuni"
https://www.rumah123.com/properti/jakarta-selatan/hor19210590/,"Rumah Premium / Office di Dharmawangsa, Kebayoran Baru, Sudah Renov, Bagus Rapi",325000000.0,Kebayoran Baru,Jakarta Selatan,4.0,2.0,370.0,320.0,SHM,16500.0,Bagus,1.0,"Disewa Rumah Premium / office di Dharmawangsa, Kebayoran Baru, Sudah Renov, Bagus, Siap Huni

Luas Tanah: 370 m2
Luas Bangunan: 320 m2
Kamar Tidur: 4+1
Kamar Mandi: 2+1
PAM
Dapur
Gudang
Carport: 3 mobil
Listrik: 16.500 va

* Lokasi strategis, hanya beberapa menit ke supermarket/mal
* Sudah renov, bagus rapi, cocok untuk rumah/kantor
* Akses mudah ke kemang, panglima polim, pengeran antasari, pondok indah, blok m

Harga sewa: 325 jt / th

Sienly, S.E
Era Peak Green Lake City
0812 8888 2xxx"
https://www.rumah123.com/properti/jakarta-timur/hor18944653/,Rumah Bagus Siap Huni Di Legenda Wisata Cibubur,62000000.0,Cibubur,Jakarta Timur,3.0,2.0,235.0,176.0,Lainnya,2200.0,Bagus,2.0,"0470E-CT, MS

keterangan : ac 3, tempat  tidur 3, kursi tamu , meja makan .

Perumahan LEGENDA WISATA CIBUBUR dekat dengan:
*Akses 6 pintu tol (CIBUBUR, JATIKARYA, CIMANGGIS, GUNUNGPUTRI, KOTAWISATA, NAROGONG)
*KEAMANAN 24JAM, FEEDER BUSWAY
*RS. EKA HOSPITAL, RS. PERMATA CIBUBUR, RS. MELIA CIBUBUR, RS. MITRA KELUARGA, RS. EKA HOSPITAL
*SEKOLAH2 SWASTA AL-AZHAR, BPK PENABUR, LAB SCHOOL

Fasilitas Umum dalam perumahan :
*Sekolah International Global Mandiri 
*Sekolah Kristen Ketapang3
*Kompleks Ruko-ruko
*Kuliner
*GS Supermarket 
*Masjid Besar di Boulevard 
*Sport Club 
*Kolam Renang"
https://www.rumah123.com/properti/jakarta-timur/hor39229159/,"Disewakan Rumah 2 Lantai 7x20 Plus AC Cluster Palm Spring, Jakarta Garden City, Cakung, 037",75000000.0,Cakung,Jakarta Timur,4.0,3.0,140.0,115.0,Lainnya,4400.0,Bagus,2.0,"Rumah luas modern siap huni sudah ada 3 unti AC, water heater dan korden kondisi rumah sudah bersih dan rapih.

Luas tanah : 140 m2 (7x20)
Luas bangunan : 115 m2

Kamar tidur : 4 + 1
Kamar mandi : 3 + 1
Carport : 1

Listrik : 4400
Ada joging track di belakang rumah dan tembok dengan rumah belakang tidak menempel 

Harga Sewa : Rp. 75 Juta / Tahun (nego)

Fasilitas sekitar kawasan dekat dengan AEON, IKEA, Sekolah Global Mandiri, Food Garden, Modern Market, Rumah Sakit Mayapada (on progress), SIS (Singapore International School) on progress, Sekolah Global Mandiri, Mcdonald, Sambal Bakar, Pizza Hut, A&W, Richeese, Sederhana dll.

Minat Hubungi : 
Santy, 0838 9212 7xxx

-y"
https://www.rumah123.com/properti/jakarta-utara/hor16145644/,Disewakan Rumah Pinggir jalan di Pademangan Jakarta Utara Hub 08568232xxx,65000000.0,Pademangan,Jakarta Utara,2.0,2.0,90.0,132.0,SHM,2200.0,Butuh Renovasi,1.0,"Alamat :

Jl. Pademangan Raya

Pinggir Jalan Raya
Tidak Masuk Gang
Disamping Ujung Gg 20
Kel. Pademangan Timur
Kec. Pademangan
Lt. 90 M2 (6 X15M )
Lb. 132 M2 ( 2 Lantai)
Kt. 2
Km. 2
Dapur 1
Lantai 1/Dasar Los
Garasi 1
Hadap Timur
Sertifikat Hak Milik (Shm)
Air Bor
Listrik 2200 V
Pinggir Jalan Raya
Tidak Masuk Gang
Bisa Untuk Tempat Tinggal
Bisa Untuk Buka Usaha Bisnis
Harga Sewa Rp 65Jt/Thn

58"
https://www.rumah123.com/properti/jakarta-utara/hor39018761/,Disewakan Rumah 2 Lantai. Uk 8x30.,185000000.0,Sunter,Jakarta Utara,4.0,3.0,240.0,210.0,SHM,7700.0,Bagus,2.0,"Disewakan Rumah Luas Siap Huni di Sunter, Jakarta Utara

Diijinkan untuk rumah dan kantor 

LT 8 x 30 = 240 m2
LB 210 mtr2
KT 4 +2
KM 3+1
Gudang
Dapur
Carpot 2 mobil
Listrik 7.700 watt
Air PAM & Sumur
Hadap Timur
Depan Rumah jalan 3 mobil
Lingkungan aman & bersih (one gate system)

Harga sewa 185 juta/ thn nego tipis

LW"
https://www.rumah123.com/properti/jakarta-utara/hor17786908/,Disewakan Rumah uk. 6x12.5 m2 Milenial City PIK 2 Extension Kosongan Murah,45000000.0,Pantai Indah Kapuk 2,Jakarta Utara,3.0,3.0,75.0,107.0,Lainnya,4400.0,Bagus,2.0,"Disewakan Murah Rumah uk. 6x12.5 m2 Milenial City PIK 2 Extension Kosongan Tahunan
Pantai Indah Kapuk 2

Luas Tanah : 75 m2

Luas Bangunan : 107 m2
Tipe 6 x 12.5 m2
2 Lantai
3+1 Kamar Tidur (ada Kamar Tidur Bawah)
3+1 Kamar Mandi
1 Car Port
Listrik 4.400 kwh


Harga 38Jt/ Tahun
Deposit 5Jt

Siap Survey...

Kami juga menyediakan Unit lain baik Rumah / Apartment Kosongan Atau Furnish Tipe yang tersedia... 
Feel Free to Ask.."
https://www.rumah123.com/properti/jakarta-utara/hor19373260/,Disewakan 1 unit Rumah Bagus Rapih Siap Huni TSA 8x20,120000000.0,Sunter,Jakarta Utara,5.0,4.0,160.0,200.0,SHM,0.0,Bagus,2.0,"Disewakan RUmah Rapih Bagus Siap Huni

LT 8x20
LB 200
KT 4+1
KM 3+1

Harga 120 jt nego

TITIP JUAL BELI SEWA
Hub Klinsman 0852 1627 1xxx/0813 1881 6xxx

Info lebih lengkap dan janji survey bisa hubungi nomor tertera. Telp/WA untuk fast respon"
https://www.rumah123.com/properti/jakarta-utara/hor17979606/,Cluster Tahap 2 Hoek 2Lt 6x10 90m2 3+1KT Rumah Pik 2,90000000.0,Pantai Indah Kapuk 2,Jakarta Utara,3.0,3.0,90.0,119.0,Lainnya,4400.0,Bagus,2.0,"Cluster Tahap 2 Hoek 2Lt 6x10 90m2 3+1KT Rumah PIK 2 

Disewakan rumah cluster miami di PIK 2
Cluster Miami PIK 2, cluster dengan lingkungan sekitar yang aman dan nyaman. Didukung oleh berbagai fasilitas umum yang memadai seperti Rumah Sakit, Sekolah, Mall dan Pasar. Dilengkapi dengan Club House (Swimming Pool), Row Jalan Depan Rumah yang lebar (10 – 12 Meter), One Gate Cluster Entry, 24 Hours Security with CCTV, Thematic Garden dengan view Danau, Children Playground, Jogging Track, Barbeque Pits Area, etc.
Bangunan : 2 Lantai
Luas Tanah : 90m2 (6x10 Hoek)
Luas Bangunan : 119m2
Kamar Tidur : 3+1
Kamar Mandi : 3+1
Carport : 1
Air : WTP
Listrik : 4400 watt
Hadap : Selatan - Timur
Kondisi : UnFurnished
Sertifikat : PPJB
	
Harga Sewa : 90jt/tahun (nego tipis)

More info:
Ana
HP & WA : 0 8 13 16 9 94900
Call center: 0 8 7 777 8 86669
RE/MAX Premier PIK
Specialist area PIK, Golf Island, Ebony Island, PIK 2, PIK 2 Extention"
https://www.rumah123.com/properti/jakarta-utara/hor39328096/,"Old Money Vibes Rumah Mewah Kenari Golf Pantai Indah Kapuk,Pik",145000000.0,Pantai Indah Kapuk,Jakarta Utara,3.0,3.0,120.0,120.0,Lainnya,0.0,Bagus,2.0,"Disewa Rumah Mewah Old Money – Kenari Golf, Pantai Indah Kapuk (PIK 1), Jakarta Utara
Hadir dengan nuansa klasik berkelas, rumah mewah 2 lantai ini membawa Anda merasakan atmosfer Old Money yang elegan dan timeless.
Terletak di kawasan elit Kenari Golf, PIK 1, hunian ini cocok untuk Anda yang menginginkan kenyamanan, prestise, dan aksesibilitas dalam satu paket lengkap.

Spesifikasi Rumah:
* Luas Tanah: 8 x 15 m = 120 m²
* Bangunan: 2 Lantai Furnished
* 3 Kamar Tidur Nyaman
* 3 Kamar Mandi Modern
* Hadap Utara – Cahaya alami optimal & tidak panas
* Carport untuk 1 Mobil

Lokasi Sangat Strategis:
- Dekat pintu tol (akses mudah ke seluruh Jakarta)
- Hanya beberapa menit ke Pik Avenue, Fresh Market, Golf Island, dan Cove at Batavia
- Dekat sekolah-sekolah internasional, pusat perbelanjaan, rumah sakit, dan kawasan wisata kuliner ternama
- Lingkungan asri dan aman dengan nilai investasi tinggi

Rumah siap huni!
Cocok untuk eksekutif, keluarga mapan, atau ekspatriat yang mencari kenyamanan hidup di jantung kawasan prestisius Jakarta Utara.

 Untuk informasi lebih lanjut, reservasi, atau jadwal survey unit,
Silakan hubungi kami sekarang juga dan jadikan rumah ini milik Anda!

Wanda 0811 19095 92

KANTOR:
KING PROPERTY
Tahap-1 : Green Bay Pluit LG Floor Tower B No. 10-11
Tahap-2 : Green Bay Pluit GF Floor Tower G No. 7
021 29 62 79 76
www.kingproperty.co.id

Terima Kasih"
https://www.rumah123.com/properti/tangerang/hor38945638/,Rumah Siap Huni Di Menaggio Dekat Mal Summarecon Serpong,85000000.0,Gading Serpong,Tangerang,3.0,2.0,102.0,73.0,Lainnya,2200.0,Bagus,2.0,"Disewakan Rumah Menaggio.
LT 102 LB 73
KT 3+1  KM 2+1
Dapur dengan Kitchen set(dibelakang)
Gordyn
Carport untuk 2 mobil dengan Canopy.
Surat PPJB
Kunci ready"
https://www.rumah123.com/properti/tangerang/hor18625422/,"Furnish, 8 Unit Rumah, Siap Huni, Bisa Utk Kost Atau Guest House",650000000.0,BSD,Tangerang,40.0,24.0,256.0,720.0,Lainnya,2200.0,Bagus,3.0,"Disewakan Rukost
Cluster ALESHA BSD siap untuk cari uang
1 blok = 8 unit Rumah dengan 1 unit pool ( kolam renang) 
1 unit rumah spek nya :
LT 32m ( 8x 4 ), 3 lantai, LB 90 m, KT 5, KM 3, full furnish, ( tiap kamar ada TV) 
Harga sewa 1 blok 650 jt/ th nett
Free parkir. 

Bisa utk usaha kost, guest house atau redoorz, dll
Tinggal. Bawa baju. 

Hubungi:
Ratna
0811777xxx"
https://www.rumah123.com/properti/tangerang/hor39391934/,Rumah Semi Furnish Di Welton Hiera Dekat Mal Eastvara,95000000.0,Legok,Tangerang,4.0,3.0,128.0,166.0,Lainnya,0.0,Bagus,2.0,"WTL
Cluster Welton Hiera BSD

Tipe 8x16
LT 128m2
LB 166m2
Hadap Utara

4KT+1KT
3KM+1KM

Carport 2 mobil

Lantai marmer
Cctv 3 titik
Kitchen set, cooker hood,  cabinet full atas bawah
Lantai kamar spc

95jt/tahun (nego)
Deposit 5jt"
https://www.rumah123.com/properti/tangerang/hor39315366/,Rumah Semi Furnish Siap Huni Di Hiera Welton Dekat Mal Eastvara Bsd Dan Tol Legok,82000000.0,Gading Serpong,Tangerang,3.0,3.0,98.0,118.0,Lainnya,0.0,Bagus,2.0,"Cluster Premium BSD

Welton Hiera

LT: 98m2 (7x14]

LB: 118m2

2 lantai

Marmer

Carport + Canopy

Kitchen Set

Baru Gress belum pernah dihuni

Siap serah terima"
https://www.rumah123.com/properti/tangerang/hor39174072/,Ada Ac 3 Unit Di Cluster Tesla Gading Serpong,40000000.0,Gading Serpong,Tangerang,2.0,2.0,77.0,80.0,SHM,0.0,Bagus,2.0,"FOR RENT

*CLUSTER TESLA GADING SERPONG*

Sewa murah aja.

LT 7X11 . 
2 LANTAI
LB 80
KT 2.  KM 2
AC 3 unit.
Kamar utama Luas .
Rapi baru di cat 

*Rp. 40 juta  / tahun*

Hub: LIANY 0812.  8263.  5667"
https://www.rumah123.com/properti/jakarta-barat/hor39178698/,Rumah Disewakan Siap Huni Di Green Lake City Cluster West Europe,100000000.0,Green Lake City,Jakarta Barat,3.0,2.0,90.0,130.0,SHM,0.0,Bagus,2.0,"Rumah Disewakan 2 Lantai Siap Huni di Green Lake City Minimal Sewa 2 tahun

Luas Tanah 90m2
Luas Bangunan 130m2
Dimensi 6x15
Bangunan 2 Lantai
Kamar Tidur 3+1
Kamar Mandi 2+1
Listrik 4400 watt
Air PAM
Carport 2
Minimal sewa 2 tahun
Available sewa Sept 2025

Lokasi Sangat Dekat dengan akses Tol 
Lokasi dekat dengan Rumah Sakit dan Sekolah
Lokasi dekat dengan Starbucks, Subway, Uniqlo

Untuk Informasi dan Survey Hubungi
Indra 0811927xxx

✅ Agen properti spesialis Green Lake City, Metland Puri, Metro Permata, Puri dan sekitarnya
✅ Menerima titip jual rumah. Kami proses dengan professional dan maksimal
✅ Konsultasi harga pasar bersama Tim Ahli dari INTERPRO
✅ Bonus foto profesional untuk properti anda (gratis) dari tim INTERPRO
✅ Baca 5 star review ⭐⭐⭐⭐⭐ kami di Google ""Interpro Properti""

Update Properti dan Informasi cek:
Website: www.interpro.id
Instagram: @indra.interpro"
https://www.rumah123.com/properti/depok/hor18907176/,Disewakan Rumah Asri & Nyaman Di Perumahan Wisma Cakra Dekat Dengan Akses Tol Krukut Cinere.,130000000.0,Cinere,Depok,3.0,3.0,298.0,260.0,SHM,4400.0,Sudah Renovasi,2.0,"Lokasi : Perumahan Wisma Cakra Limo Cinere Depok.

• Luas tanah : 298 M²
• Luas bangunan : 260 M²
• Kamar tidur : 3+1
(KT. Utama dengan walking closset, ruang kerja & kamar mandi di dalam ada bath tub & shower) 
• Kamar mandi : 3
• Bangunan : 2 lantai
• Bangunan tahun : 2002
• Bangunan renovasi tahun : 2021
• Bangunan hadap : Barat ✔
• Gudang : ada (lantai 2)
• Dapur : 1 (luas dengan island)
• Carport : 2 mobil
• Garasi : 1 mobil (terbuka)
• Listrik : 4.400 watt
• Sumber Air : Jetpump (air tanah)
• Taman : depan luas & belakang luas
• Teras : depan & belakang
• SHM/IMB/PBB

Selling Point :
• Bebas banjir
• Tol Desari & Cijago
• Sekolah Lazuardi/Avicenna/Dian Didaktika/Cita Persada/Al-Izhar/ SMAN 9
• Samsat & Polsek Cinere
• Masjid Raya Cinere/Kubah Mas
• Mall Cinere/Bellevue/One Bell Park
• RS Puri Cinere/Prikasih/Fatmawati
• 25 menitan ke Carrefour/Poins Square

Harga : 130juta / tahun
(Deposit/Jaminan 10juta)

Hubungi : Ira Judistira
☎️ 085817836xxx/085888852xxx"
https://www.rumah123.com/properti/jakarta-barat/hor19524768/,Disewa Rumah Taman Palem Siap Huni,95000000.0,Cengkareng,Jakarta Barat,3.0,3.0,120.0,120.0,SHM,0.0,Bagus,2.0,"*Di Sewakan*
*Rumah Taman Palem* *Lestari*
Uk : 6x20
2 lantai
Arah : hadap timur
2200 watt
PAM
KT/KM : 3+1/2+1
AC Baru 3
Ada:
Lemari panjang 2
Sofa kecil
Meja rias 1
Rak jemuran

*Hg: 95jt / thn nego

dvd"
https://www.rumah123.com/properti/jakarta-barat/hor38911600/,"Rumah Citra Garden Puri, Uk 5x12, 2lantai, Jakarta Barat",50000000.0,Citra Garden,Jakarta Barat,2.0,2.0,62.0,60.0,Lainnya,0.0,Bagus,2.0,"CGP CASCO
Uk 5x12.5
KT 2
KM 2
Blkg sudh di tutup 
ada ac
ada carport
2.200watt
Unit rapih & siap huni"
https://www.rumah123.com/properti/bogor/hor39088616/,Rumah Sewa Nyaman Terawat di Lokasi Cozy Legenda Wisata Cibubur,35000000.0,Legenda Wisata,Bogor,3.0,2.0,72.0,45.0,HGB,0.0,Bagus,1.0,"Rumah di Legenda Wisata.

Miliki rumah 1 lantai yang modern ini,  disewakan dengan pemandangan indah yang menambah nilai estetika di lingkungan hunian. Rumah ini berada di area strategis serta menawarkan lingkungan fasilitas yang lengkap, cocok untuk Anda yang menginginkan hunian nyaman.

Spesifikasi Utama Properti:

  - Kamar Tidur: 3
  - Kamar Mandi: 2
  - Sertifikat: HGB - Hak Guna Bangunan
  - Kondisi Perabotan: Unfurnished

Dilengkapi dengan:

  - Keamanan 24 jam.
  - Tempat Laundry.
  - Masjid.
  - CCTV.
  - Kolam Renang.
  - Akses Parkir.
  - One Gate System.
  - Taman.
  - Jalur Telepon.

Fitur unggulan:

  - Siap Huni.
  - Bebas Banjir.
  - Dekat Akses Bus Kota.
  - Dekat Akses LRT.
  - Dekat Akses Transjakarta.
  - Dekat Pusat Perbelanjaan.
  - Dekat Tempat Wisata.
  - Dekat Tempat Ibadah.

Terletak di Legenda Wisata, rumah ini memberikan kemudahan akses ke berbagai fasilitas menarik."
https://www.rumah123.com/properti/bekasi/hor38910710/,Disewakan Rumah Semi Furnished Fi Taman Bekasi Asri Bekasi Timur,26000000.0,Bekasi Timur,Bekasi,2.0,1.0,96.0,75.0,SHM,0.0,Bagus,1.0,"Di Sewakan Rumah 1 Lantai di Cluster Taman Bekasi  Asri 

Luas tanah  : 96m2
Luas bagunan  : 75m2
Listrik : 2200wtt
Air : Tanah (jetpum)
Row Jalan : 2 mobil
Carport : 1 mobil
Kmr Tidur : 2
Kmr Mandi : 1
Ruang tamu : 1
Harga Sewa : 26 jt (negotipis)
Semi Furnished : Ac 2 unit, kitchen set,lemari piring,1 tempat tidur


Selling Point :
- 5 menit ke RS Mitra bekasi Timur
- 5 menit ke pintu toll bekasi timur
- 5menit kepasar tradisional
- lokasi strategis
- bebas banjir
- onegate sistem


#Merryana-Arvipro#
25Mer038
7April2025"
https://www.rumah123.com/properti/jakarta-barat/hor39175721/,"Rumah sewa kondisi rapih siap huni di Daan Mogot Baru, DM 410",65000000.0,Kalideres,Jakarta Barat,2.0,1.0,90.0,120.0,SHM,0.0,Bagus,2.0,"Rumah sewa kondisi rapih siap huni di Daan Mogot Baru, DM 410
• L. Tanah : 90 m2 (6 x 15)
• L. Bangunan : 120 m2
• Tingkat: 2 Lantai
• Hadap: TIMUR
• Listrik: 2.200 W
• Sertifikat: SHM"
https://www.rumah123.com/properti/jakarta-selatan/hor39349569/,Disewakan Rumah Tropical Modern Minimalis Bangunan 2 Lantai Dekat Sekolah Internasional Dan Kemang Raya Dan Dekat Cipete Kebayoran Baru Area Ambassy Dan Expat Area Kemang Harga Rp.600 Juta Negosiable Good Area Kemang Jakarta Selatan,600000000.0,Kemang,Jakarta Selatan,5.0,5.0,500.0,550.0,SHM,23000.0,Bagus,2.0,"Disewakan  Rumah Tropical Modern Minimalis Bangunan 2 Lantai Dekat Sekolah Internasional dan kemang raya dan dekat cipete kebayoran baru area ambassy dan expat area kemang Harga Rp.600 juta Negosiable Good Area Kemang Jakarta Selatan

Luas tanah +/- 500 m
Luas bangunan 550 m
Kamat tidur 5
Kamar mandi 5
Pool
Taman
Garasi 2 mobil
Carport 2 mobil
Shm

Harga Rp.600 juta/thn nego"
https://www.rumah123.com/properti/jakarta-timur/hor39453693/,Di Sewakan Rumah Palm Spring Jakarta Garden City Jakarta Timur,95000000.0,Jakarta Garden City,Jakarta Timur,5.0,4.0,220.0,229.0,SHM,0.0,Bagus,2.0,"Di sewakan rumah Palm spring Jakarta Garden City Jakarta Timur

2 lantai
Lt 220
Lb 229
Kt 4+1
Km 3+1
Listrik 3500
Air pam
Carport 2 mobil
Harga 95  JT pertahun
Deposit 20 jt
SHM
Ready oktober 2025

YG,Triyanti"
https://www.rumah123.com/properti/jakarta-utara/hor39154805/,"rumah unfurnished 6 x 10 termurah, PIK2",35000000.0,Pantai Indah Kapuk 2,Jakarta Utara,2.0,2.0,60.0,84.0,Lainnya,4400.0,Bagus,2.0,"FOR RENT 

RUMAH PIK 2 
MILENIAL
6 X 10 
2 LANTAI 
KT: 2 + 1 
KM: 2 + 1 
UTARA

35 JUTA/THN"
https://www.rumah123.com/properti/jakarta-timur/hor39427376/,Disewakan Rumah Di Jgc 2lantai Siap Huni,100000000.0,Jakarta Garden City,Jakarta Timur,6.0,4.0,148.0,190.0,SHM,0.0,Bagus,2.0,"Dijual/disewakan cluster zebrina JGC
Lt 148/190
2 lantai 9x16
Kt 5+1
Km 3+1
Jual 2,8M 
Sewa 100jt 
SHM


ven"
https://www.rumah123.com/properti/jakarta-utara/hor39318345/,Rumah Rapi Muara Karang Dekat Ke Pasar 4 Kamar,120000000.0,Muara Karang,Jakarta Utara,4.0,2.0,150.0,150.0,SHM,3500.0,Bagus,1.0,"Dekat pasar

Rumah Rapi Muara Karang
10x15
LT 150
LB 150
1,5 lantai

Harga Rp.120 juta / tahun (nego)

Hubungi

Eddy Lim




mi"
https://www.rumah123.com/properti/tangerang/hor39002714/,Disewakan Rumah Semi Furnish Di Cendana Cove Karawaci,40000000.0,Karawaci,Tangerang,2.0,2.0,60.0,55.0,SHM,2200.0,Bagus,2.0,"Disewakan Rumah Semi Furnish Di Cendana Cove Karawaci

2 kamar tidur
2 kamar mandi
LT 60 m²
LB 55 m²
Kanopi
Gorden
Ac 1 
Jendela Kaca film
Belakang sudah di paving block
Listrik 2.200
Hadap barat
Air pam

Harga sewa 40jt/thn
Sewa 2thn 70jt
Deposit 5jt"
https://www.rumah123.com/properti/tangerang/hor39175518/,"Disewa Rumah di Telaga Mediterania, Citra Raya, Kab. Tangerang",47000000.0,Cikupa Citra Raya,Tangerang,3.0,2.0,120.0,300.0,SHM,2200.0,Bagus,2.0,"Disewa Rumah di Telaga Mediterania, Citra Raya, Kab. Tangerang

Luas tanah : 120 m2
Luas bangunan : 300 m2
Kamar tidur : 3
Kamar mandi : 2
Listrik : 2.200 watt

- Surat SHM
- ⁠2 lantai
- ⁠Air PAM
- ⁠Ada water heater dan stove (kompor)

Harga sewa: 47 juta/tahun (nego)

Berminat / Tanya-tanya dapat hubungi :
Dewi Chandra - Master Home Property

https://linkr.bio/dewimasterhomeproperty"
https://www.rumah123.com/properti/tangerang/hor39297436/,Rumah Luas 2 Lantai Bagus Siap Huni Alam Sutera Feronia Tangerang,87000000.0,Alam Sutera,Tangerang,3.0,2.0,180.0,200.0,SHM,0.0,Bagus,2.0,"Disewakan Rumah Luas 2 Lantai
Alam Sutera, Tangerang

Luas tanah : 180 (9x20)
Luas bangunan : +_200m2
KT 3+1
KM 2+1
Semi furnish
Dapur kotor dan dapur bersih
Gorden
AC
Kitchen set
Garasi dlm , carpot dg kanopi 

Disewakan harga : 87jt/tahun*
*2 tahun nego

Hubungi :
Jessica - GP Alsut
082110991xxx"
https://www.rumah123.com/properti/tangerang/hor8011438/,"rumah di amethyst, PHG, gading serpong, samping club house",250000000.0,Gading Serpong Pondok Hijau Golf,Tangerang,4.0,5.0,300.0,308.0,Lainnya,3500.0,Bagus,3.0,"Disewakan Rumah Cluster Amethyst - Gading Serpong

LT 12 x 25 = 300
LB 308
KT 4+1
KM 5+1 
barat laut
250 jt/thn nego"
